"date" "music" "popul" "chord" "key" "artist"
"1" NA " victor leo 10 minutos longe de voce part henrique e juliano " NA "Am" "C" "victor leo"
"2" NA " victor leo 10 minutos longe de voce part henrique e juliano " NA "G" "C" "victor leo"
"3" NA " victor leo 10 minutos longe de voce part henrique e juliano " NA "Dm" "C" "victor leo"
"4" NA " victor leo 10 minutos longe de voce part henrique e juliano " NA "E7" "C" "victor leo"
"5" NA " victor leo 10 minutos longe de voce part henrique e juliano " NA "Am" "C" "victor leo"
"6" NA " victor leo 10 minutos longe de voce part henrique e juliano " NA "G" "C" "victor leo"
"7" NA " victor leo 10 minutos longe de voce part henrique e juliano " NA "Dm" "C" "victor leo"
"8" NA " victor leo 10 minutos longe de voce part henrique e juliano " NA "E" "C" "victor leo"
"9" NA " victor leo 10 minutos longe de voce part henrique e juliano " NA "Am" "C" "victor leo"
"10" NA " victor leo 10 minutos longe de voce part henrique e juliano " NA "G" "C" "victor leo"
"11" NA " victor leo 10 minutos longe de voce part henrique e juliano " NA "Dm" "C" "victor leo"
"12" NA " victor leo 10 minutos longe de voce part henrique e juliano " NA "E" "C" "victor leo"
"13" NA " victor leo 10 minutos longe de voce part henrique e juliano " NA "C4(6)/A" "C" "victor leo"
"14" NA " victor leo 10 minutos longe de voce part henrique e juliano " NA "E4/A" "C" "victor leo"
"15" NA " victor leo 10 minutos longe de voce part henrique e juliano " NA "G" "C" "victor leo"
"16" NA " victor leo 10 minutos longe de voce part henrique e juliano " NA "Dm" "C" "victor leo"
"17" NA " victor leo 10 minutos longe de voce part henrique e juliano " NA "E" "C" "victor leo"
"18" NA " victor leo 10 minutos longe de voce part henrique e juliano " NA "E7" "C" "victor leo"
"19" NA " victor leo 10 minutos longe de voce part henrique e juliano " NA "C4(6)/A" "C" "victor leo"
"20" NA " victor leo 10 minutos longe de voce part henrique e juliano " NA "E4/A" "C" "victor leo"
"21" NA " victor leo 10 minutos longe de voce part henrique e juliano " NA "G" "C" "victor leo"
"22" NA " victor leo 10 minutos longe de voce part henrique e juliano " NA "E" "C" "victor leo"
